tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.45e+18,18/10/2021 02:28,people decieved promoting myth Pfizer vaccine approved Like Either deceived joining misinforming others scare vaccines Note scare victims facts,California,1,Pfizer,negative,neutral
1.45e+18,19/10/2021 23:50,done way marketing done way FDA approved vaccine AVAILABLE law use INSTEAD vaccine still EUA Meaning Comirnaty available use J amp J Moderna Pfizer BioNTech,Indiana,0,Pfizer,positive,positive
1.45e+18,19/10/2021 23:15,Public Health setting tonight vaccine clinic 4 7pm LHS Cafeteria Flu shots Covid Pfizer vaccines Free appointment needed Enter Hering near spirit rock,Alaska,0,Pfizer,positive,positive
1.45e+18,19/10/2021 23:11,far vaccine said first Pfizer Moderna basically even Pfizer breakthrough cases says vaccines preventing severe illness ratio continues increase,New Jersey,2,Pfizer,negative,positive
1.45e+18,19/10/2021 22:30,Phizer secret contracts US countries hold governments needing COVID19 vaccine hostage arms length needed 1 Corporations chase profit 2 Government job get good terms giving access lucrative,Arizona,0,Pfizer,positive,positive
1.45e+18,19/10/2021 20:24,TONIGHT 5 FDA expected allow mixing matching COVID 19 booster shots instance Moderna recipient receiving Pfizer booster shot live report local health experts think move,Connecticut,3,Pfizer,positive,positive
1.45e+18,19/10/2021 18:51,data say boosting double dose Pfizer vaccine single shot Moderna COVID 19 vaccine VaccinesSaveLives,Nebraska,0,Pfizer,positive,negative
1.45e+18,19/10/2021 18:45,vaccine homies gotten Pfizer booster yet,California,0,Pfizer,neutral,neutral
1.45e+18,19/10/2021 17:32,expects high demand pediatric Pfizer covid vaccine especially first 2 weeks rollout Eligible providers receive min 300 doses wave 1 Equitable distribution priority providers spread 100 counties CovidVaccine Pfizervaccine,North Carolina,5,Pfizer,negative,positive
1.45e+18,19/10/2021 17:14,advice people like parents 80 age got 2 shots Covishield AstraZeneca vaccine India amp US Shd revaccinated w Moderna Pfizer shd get booster one two guidance wd great Thx,California,0,Pfizer,positive,positive
1.45e+18,19/10/2021 16:59,BIG NEWS officials North Carolina Department Health plan rollout Pfizer vaccine kids ages 5 11 Nov 3 specific vaccine locations available state receive 124 500 doses first wave wral,North Carolina,36,Pfizer,neutral,positive
1.45e+18,19/10/2021 16:02,got 2 doses Pfizer BioNTech vaccine saw reason benefit switch got 3rd dose fact advantage always effectiveness safety data homologous boost vs heterologous Moderna stay course,Texas,30,Pfizer,positive,neutral
1.45e+18,19/10/2021 12:46,8G J amp J Pfizer Moderna pro vaccine mix match coming soon,Missouri,0,Pfizer,neutral,neutral
1.45e+18,19/10/2021 12:39,Covaxin safe lower efficacy vaccine may never see use US,Washington,0,Pfizer,positive,positive
1.45e+18,19/10/2021 07:41,Fully Pfizer plus booster vaccine deniers dont wear masks go fishing hunting six months outdoors remain close contact public Arrange grocery drops think vacation,Texas,1,Pfizer,negative,neutral
1.45e+18,19/10/2021 04:16,wife got three vaccination shots today including Pfizer booster getting four go putting zostervax shingles vaccine,New Mexico,1,Pfizer,neutral,neutral
1.45e+18,19/10/2021 02:47,Wait pro vaccine Like guys patent another one call pro vaccine get approval thinking one shot like JnJ Pfizer effectiveness would great Bonus points built 2Ku reception,Missouri,0,Pfizer,positive,positive
1.45e+18,19/10/2021 01:19,BOMBSHELL Pfizer whistleblower says vaccine glows contains toxic luciferase graphene oxide compounds LifeSite,Michigan,0,Pfizer,neutral,neutral
1.44e+18,24/09/2021 15:37,feel like lottery got PfizerBooster vaccine week amp side effects feel much relaxed flying Texas amp North Carolina couple weeks COVID hotspots see concerts indoor venues,California,0,effects,positive,positive
1.44e+18,24/09/2021 14:36,vaccines work prevent seeing see 50 percent chance dying want see story something everyone take time read,Tennessee,2,effects,positive,neutral
1.44e+18,24/09/2021 13:35,maybe like showing correlation adverse side effects vaccine,New York,0,effects,neutral,neutral
1.44e+18,24/09/2021 12:44,inquiring minds received third vaccine dose yesterday side effects personally mild headache short mild fever mild annoying body aches,Florida,0,effects,negative,positive
1.44e+18,24/09/2021 12:09,shingles vaccine side effects lie,Colorado,1,effects,neutral,neutral
1.44e+18,24/09/2021 10:19,7 Southern states account 70 US orders monoclonalantibodies odd 1 made lab 2 Experimental drug3 Big Pharma 4 know long term side effects Yet anti vaxxers willing accept FDA approved vaccine,Georgia,2,effects,positive,positive
1.44e+18,24/09/2021 06:18,neurological problems 2 MRI waiting hear Called CDC ask side effects said vaccine safe anaphylactic reaction amp know cases,Georgia,0,effects,positive,positive
1.44e+18,24/09/2021 02:41,sure whether long term effects ruled However possibility evidence long term damage Covid would face unknown possibility rather evident harm certainly affect others whereas vaccine side effects may,Kentucky,0,effects,negative,positive
1.44e+18,24/09/2021 02:38,Moderna vaccine side effects got Moderna booster arm sore days tired awhile,Maine,0,effects,negative,negative
1.44e+18,24/09/2021 00:05,side effects minor felt crummy day Meanwhile friend mine ICU Covid month Much much scarier Please get vaccine,Oregon,0,effects,positive,positive
1.44e+18,23/09/2021 23:40,side effects slight sore arm shots Pfizer vaccine,Colorado,0,effects,negative,negative
1.44e+18,23/09/2021 21:51,ever apologize asking valid question wife vaccinated Moderne vaccine wife 58 62 multiple medical conditions experienced 0 side effects wife little queasiness hrs Otherwise OK smart amp getrdone,Nebraska,0,effects,positive,positive
1.44e+18,23/09/2021 20:17,vaccine poison side effects outweigh good stick natural immunity Thanks though,Georgia,0,effects,positive,positive
1.44e+18,23/09/2021 18:45,Muhfuckas even got primary care doctors physical yearssssss even dentist talking bout vaccine side effects hateeeeeee dumbass smart people,New York,0,effects,positive,positive
1.44e+18,23/09/2021 18:34,Sir hospitals full COVID patients full people suffering vaccine side effects Vaccines work safe literally idea talking Also please get family vaccinated,Florida,0,effects,positive,positive
1.44e+18,23/09/2021 18:31,guys get vaccines mandating side experimental vaccine given clue long term side effects guys test dummies fits narrative,Nevada,0,effects,neutral,positive
1.44e+18,23/09/2021 18:26,Got Pfizer vaccine 3 shots Booster immuno compromised side effects whatsoever also daughters amp son laws fine taking Tylenol 6 hours amp another 2 doses fine better getting Covid Thanks getting,Arizona,0,effects,positive,positive
1.44e+18,23/09/2021 18:11,got Moderna vaccine absolutely zero side effects lucky arm even sore took Tylenol shots bed time,Georgia,0,effects,positive,positive
1.44e+18,23/09/2021 18:04,First scared Shot vaccine April 16 29 first shot arm pain 3 day Pfizer 2nd shot side effects fine still feel fine big deal depends body,Connecticut,0,effects,negative,positive
1.44e+18,23/09/2021 18:02,side effects vaccine minuscule side effects Covid Stop anti vax misinformation,California,0,effects,negative,neutral
1.44e+18,23/09/2021 17:39,experimental vaccine still better agree ivermectin used around world without issue side effects overdose would reason context Story still make sense,Tennessee,1,effects,positive,positive
1.44e+18,23/09/2021 15:02,Absolutely sickening Lord Savior cure eugenics vaccine side effects Pastor Greg Locke Global Vision Bible Church pray,Florida,0,effects,negative,negative
1.44e+18,23/09/2021 13:56,Minimal side effects arm sore days really fatigued bit Moderna 2 shot vaccine,Arizona,0,effects,negative,positive
1.44e+18,23/09/2021 12:13,took 6 dose anthrax vaccine minute chance bio attack draws line COVID vaccine Make make sense even get terrible side effects anthrax shot,Texas,0,effects,negative,negative
1.44e+18,23/09/2021 06:11,take Medication taken way often vaccine period Insulin taken several times throughout day injection Vaccines taken often side effects regular meds,Texas,0,effects,neutral,neutral
1.44e+18,23/09/2021 01:50,Absolutely fucking got vaccinated way hell would Bryn take covid vaccine Im almost 40 whatever side effects may future deal lived good life Im going many unknowns,Tennessee,0,effects,negative,positive
1.44e+18,23/09/2021 00:36,anyone report anything VAERS look results examinations claims made VAERS like site tells Becoming Hulk side effect reported VAERS Christ sake Bad Data Bad Data,Minnesota,0,effects,negative,negative
1.44e+18,23/09/2021 00:27,Get Live See Side Global Pandemic People RedHats Understand Vaccine Testing Basically Conduct Trials 6 BILLION HUMANS MAJOR ISSUES MEANS LONGER TERM EFFECTS,Florida,1,effects,neutral,positive
1.44e+18,23/09/2021 00:05,take Covid vaccine finally wrestling long time Even though may know may happen future far side effects Nine hopefully seen many people know pass away last months,Alabama,0,effects,positive,positive
1.44e+18,22/09/2021 23:22,Listening white man tell refuses get vaccine causing women miss periods infertility Brother listing side effects birth control STFU,Colorado,0,effects,negative,neutral
1.44e+18,22/09/2021 22:50,understand may think issues linked bro vaccine realize takes 2 weeks vaccine even begin effective right get side effects immediately say seizures soon got vaccine sounds,New York,0,effects,positive,positive
1.44e+18,22/09/2021 22:37,know mRNA viral vector vaccines work well studied side effects observed COVID 19 predictable consistent vaccine studied time unless new mechanic,North Carolina,0,effects,positive,positive
1.44e+18,22/09/2021 17:14,extremely rare side effects vaccine side effects still vast majority covid cases ICUs ventillators unvaxxed people sure trying contrarian,California,0,effects,positive,positive
1.44e+18,22/09/2021 17:10,might regret lot things life regret getting COVID vaccine side effects good 24 hours complaint,Kentucky,0,effects,negative,positive
1.44e+18,22/09/2021 16:17,usually get side effects medications scared want get whichever vaccine safest people situation also know people stocked Ivermectin case believe,Mississippi,0,effects,neutral,negative
1.44e+18,22/09/2021 15:59,Mfs still take vaccine bc long term side effects like less 40 years left earth,New Mexico,0,effects,positive,negative
1.44e+18,22/09/2021 14:53,recorded deaths people dying due side effects vaccine also people lost motor skills ability walk taking vaccine done vaccines learning heal natural herbs healthy ways,Tennessee,0,effects,positive,positive
1.44e+18,22/09/2021 09:41,Point ivermectin thing vaccine side effects many brainwashed people mesmerized big Pharma however,Wisconsin,0,effects,neutral,positive
1.44e+18,22/09/2021 05:07,second vaccine give side effects first one strange,Florida,0,effects,negative,positive
1.44e+18,22/09/2021 01:49,finally seeing thread said exactly correct whoever said comment reactions side effects vaccine,Idaho,1,effects,neutral,positive
1.44e+18,22/09/2021 00:55,Massage sore arm several times day shingles vaccine really made arm super sore side effects though sore arm small price pay sister suffering shingles type 48 yet received vaccine,California,0,effects,negative,positive
1.44e+18,21/09/2021 22:47,Lara Logan Biden Told OSHA Hide Info Vaccine Side Effects via,Florida,0,effects,negative,neutral
1.44e+18,21/09/2021 22:38,Booster 8 months second vaccine Myparents 80 ok boosters mild side effects Vaccines make feel ill make ill lasting side effects consequences like Covid Thanks checking Hope well,Texas,0,effects,positive,positive
1.44e+18,21/09/2021 22:07,yeah DECADES testing people saying hate vaccinations covid vaccine new short long lasting side effects still ambiguity makes people HESITANT necessarily,Pennsylvania,0,effects,negative,negative
1.44e+18,21/09/2021 21:46,also nothing new fact types side effects EXTREMELY rare risk actually still greater get covid actual vaccine,Maryland,0,effects,negative,positive
1.44e+18,21/09/2021 19:49,guys amazing keep looking every rock retcon treatment instead taking vaccine eligible family members fully faxed serious side effects None us magnetized Republicans still Republican much chagrin,New York,0,effects,positive,positive
1.44e+18,21/09/2021 19:23,Child gets emotional vaccine evidence necessary wont cause future side effects Sounds like brainwashing child abuse,South Carolina,0,effects,negative,neutral
1.44e+18,21/09/2021 17:45,Vaccine side effects Remdesivir,New York,1,effects,neutral,neutral
1.44e+18,21/09/2021 16:02,safe still phase 3 trial evaluation side effects never stop saying gene therapy even vaccine according people make bad subjected experiment sue,Texas,0,effects,positive,negative
1.44e+18,21/09/2021 13:55,vaccinated get defensive anyone talks side effects vaccine,Ohio,0,effects,neutral,neutral
1.44e+18,21/09/2021 13:50,husband boys TeamPfizer vaccine problems side effects second dose little tired Literally takes 5 seconds good luck,California,0,effects,positive,positive
1.44e+18,21/09/2021 13:18,horrible stories seen horrible stories around taking vaccine arm tender 24 hours tired usual run Side effects still alive,Texas,0,effects,negative,negative
1.44e+18,21/09/2021 12:21,people trying act like side effects vaccine sort evil plot Idiots,Pennsylvania,1,effects,negative,negative
1.44e+18,21/09/2021 06:05,never understand scared side effects vaccine side effects virus Like bro people literally dying,California,0,effects,positive,neutral
1.44e+18,21/09/2021 01:41,side effects vaccine could experience,Texas,0,effects,neutral,neutral
1.44e+18,21/09/2021 01:32,fact fully COVID VACCINATED 27 year old swimmer Gold Metal may mean highly experimental mRNA COVID vaccine may compromised immune system fight side effects COVID vaccine blood clots,Virginia,4,effects,negative,negative
1.44e+18,21/09/2021 00:52,Pine needle extract work side effects vaccine People laughed said answer yes Ivm safer aspirin take prevention two pills week prevention goes weight Go,Georgia,0,effects,positive,positive
1.44e+18,21/09/2021 00:48,think going effect think,New York,0,effects,neutral,neutral
1.44e+18,21/09/2021 00:42,need help took vaccine regret get side effects still Ugh appt tmr getting mixed reviews,New York,0,effects,negative,neutral
1.44e+18,20/09/2021 23:17,real side effects Pfizer vaccine shot wonder much disinformation,Florida,0,effects,neutral,positive
1.44e+18,20/09/2021 22:06,worry millions gotten Vaccine First shot April side effects mostly sore arm couple days Second shot May sides effects Better live see End Pandemic,Kansas,0,effects,negative,positive
1.44e+18,20/09/2021 21:31,husband received two Moderna vaccine shots March amp April hurt side effects either shot side effects 1st shot amp mild flu like symptoms 2nd one symptoms lasted 12 hours,Pennsylvania,0,effects,negative,positive
1.44e+18,20/09/2021 21:21,actual doctor prescribed dad side effects experienced Pfizer vaccine fact dad went see specialist back logged 4 months rare side effects vaccine,North Carolina,0,effects,neutral,positive
1.44e+18,20/09/2021 21:16,positive vaccine story zero side effects feels good hosted attended big gatherings far covid us friends buddies 1 tiny fever lasted hours vaccine scary stories far,New Jersey,0,effects,positive,positive
